video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
SdqlNNAEju0,UCupvZG-5ko_eiXAupbDfxWw,fauci announces good news about coronavirus drug,CNN,News & Politics,none,1417530,8506,0,4966,2020-04-29T21:22:51Z,"latest News,Happening Now,CNN,President Trump,US News,World News,Your Health,Jake Tapper",PT10M24S,hd,True,https://i.ytimg.com/vi/SdqlNNAEju0/default.jpg,https://www.youtube.com/watch?v=SdqlNNAEju0
uRjiq4PSvvo,UCupvZG-5ko_eiXAupbDfxWw,brooke baldwin returns with message of hope after coronavirus fight,CNN,News & Politics,none,217712,3905,0,1371,2020-04-27T17:31:00Z,"latest News,Happening Now,CNN,brooke baldwin,must see moments,us news,newsroom,coronavirus",PT4M41S,hd,False,https://i.ytimg.com/vi/uRjiq4PSvvo/default.jpg,https://www.youtube.com/watch?v=uRjiq4PSvvo
fJBcVtzBwIc,UCupvZG-5ko_eiXAupbDfxWw,how easily can children contract and spread coronavirus,CNN,News & Politics,none,185621,1388,0,995,2020-07-15T16:54:54Z,"latest News,Happening Now,CNN,sanjay gupta,pandemic,school,coronavirus,covid-19",PT5M3S,hd,False,https://i.ytimg.com/vi/fJBcVtzBwIc/default.jpg,https://www.youtube.com/watch?v=fJBcVtzBwIc
DuTy8aHiIjU,UCupvZG-5ko_eiXAupbDfxWw,doctor ultrasounds his lungs as his coronavirus progresses,CNN,News & Politics,none,181128,1740,0,663,2020-03-13T14:37:12Z,"latest News,Happening Now,CNN",PT3M43S,hd,False,https://i.ytimg.com/vi/DuTy8aHiIjU/default.jpg,https://www.youtube.com/watch?v=DuTy8aHiIjU
5RunFCEZh_4,UCupvZG-5ko_eiXAupbDfxWw,three promising signs in fight against coronavirus,CNN,News & Politics,none,69384,726,0,699,2021-02-25T00:24:36Z,"latest News,Happening Now,CNN,jake tapper,the lead,dr sanjay gupta,your health,health,coronavirus,covid 19,amara walker",PT10M13S,hd,False,https://i.ytimg.com/vi/5RunFCEZh_4/default.jpg,https://www.youtube.com/watch?v=5RunFCEZh_4
aCifvImcjAY,UCupvZG-5ko_eiXAupbDfxWw,scientists discover llama antibodies could be key to a coronavirus treatment,CNN,News & Politics,none,551262,4035,0,2100,2020-05-12T11:22:12Z,"latest News,Happening Now,CNN",PT4M30S,sd,False,https://i.ytimg.com/vi/aCifvImcjAY/default.jpg,https://www.youtube.com/watch?v=aCifvImcjAY
RO09JTw-5kw,UCupvZG-5ko_eiXAupbDfxWw,are coronavirus masks a political statement,CNN,News & Politics,none,76640,1050,0,890,2020-05-05T16:12:57Z,"latest News,Happening Now,CNN",PT6M50S,hd,False,https://i.ytimg.com/vi/RO09JTw-5kw/default.jpg,https://www.youtube.com/watch?v=RO09JTw-5kw
PlNImCVwf4Q,UCupvZG-5ko_eiXAupbDfxWw,man who lost  sisters to coronavirus this is the hardest part,CNN,News & Politics,none,375749,4398,0,1649,2020-03-28T02:03:30Z,"latest News,Happening Now,CNN",PT6M14S,hd,False,https://i.ytimg.com/vi/PlNImCVwf4Q/default.jpg,https://www.youtube.com/watch?v=PlNImCVwf4Q
YoCfs-9AiiQ,UCupvZG-5ko_eiXAupbDfxWw,universal coronavirus vaccines may take years to develop fauci says,CNN,News & Politics,none,44700,746,0,1667,2022-01-26T19:14:47Z,"latest News,Happening Now,CNN,Kate Bolduan,At This Hour,Dr. Anthony Fauci,Coronavirus,Universal Coronavirus Vaccine,Pan-Coronavirus Vaccine,Dr. Paul Offit,Pandemic,Covid-19,Covid-19 Vaccine,Covid-19 Prevention,Covid-19 Mitigation",PT4M31S,hd,False,https://i.ytimg.com/vi/YoCfs-9AiiQ/default.jpg,https://www.youtube.com/watch?v=YoCfs-9AiiQ
iO0sa-dgVng,UCupvZG-5ko_eiXAupbDfxWw,brooke baldwin explains how having coronavirus changes her approach to the story,CNN,News & Politics,none,1148885,7374,0,5529,2020-04-26T17:46:56Z,"latest News,Happening Now,CNN,Brooke Baldwin,Reliable Sources,Coronavirus,Brian Stelter,must see moments",PT4M41S,hd,False,https://i.ytimg.com/vi/iO0sa-dgVng/default.jpg,https://www.youtube.com/watch?v=iO0sa-dgVng
GNDygQHBD60,UCupvZG-5ko_eiXAupbDfxWw,couple dies of coronavirus in same week leaving behind teen son,CNN,News & Politics,none,195182,3540,0,1500,2020-08-04T03:28:53Z,"latest News,Happening Now,CNN,Cuomo Prime Time,Coronavirus,US News",PT7M33S,hd,False,https://i.ytimg.com/vi/GNDygQHBD60/default.jpg,https://www.youtube.com/watch?v=GNDygQHBD60
gl24Ts6JjZ8,UCupvZG-5ko_eiXAupbDfxWw,expert warns children may drive coronavirus like they drive colds,CNN,News & Politics,none,174210,2100,0,1644,2020-08-11T17:57:46Z,"latest News,Happening Now,CNN,Coronavirus,Vaccine,Russia,Back to School,Donald Trump,Children",PT10M32S,hd,False,https://i.ytimg.com/vi/gl24Ts6JjZ8/default.jpg,https://www.youtube.com/watch?v=gl24Ts6JjZ8
4PunLFH-aY0,UCupvZG-5ko_eiXAupbDfxWw,how the government delayed coronavirus testing,CNN,News & Politics,none,144855,1592,0,1658,2020-04-09T22:26:17Z,"latest News,Happening Now,CNN,drew griffin,the situation room,investigative reporting,coronavirus,testing,politics,cdc",PT4M37S,hd,False,https://i.ytimg.com/vi/4PunLFH-aY0/default.jpg,https://www.youtube.com/watch?v=4PunLFH-aY0
nt06wMyE1zU,UCupvZG-5ko_eiXAupbDfxWw,dl hughley opens up about coronavirus battle,CNN,News & Politics,none,607439,6216,0,1882,2020-07-03T14:37:22Z,"latest News,Happening Now,CNN,D.L. Hughley,John Berman,new day,coronavirus",PT6M42S,hd,False,https://i.ytimg.com/vi/nt06wMyE1zU/default.jpg,https://www.youtube.com/watch?v=nt06wMyE1zU
Q0I8fJa9wY0,UCupvZG-5ko_eiXAupbDfxWw,john king coronavirus numbers take a turn for the worse,CNN,News & Politics,none,485246,5404,0,3220,2020-09-27T13:18:48Z,"latest News,Happening Now,CNN",PT2M12S,hd,False,https://i.ytimg.com/vi/Q0I8fJa9wY0/default.jpg,https://www.youtube.com/watch?v=Q0I8fJa9wY0
o783-zkcX8Q,UCupvZG-5ko_eiXAupbDfxWw,coronavirus experts message to young people,CNN,News & Politics,none,1242670,11968,0,3948,2020-03-19T02:20:18Z,"latest News,Happening Now,CNN",PT8M42S,sd,False,https://i.ytimg.com/vi/o783-zkcX8Q/default.jpg,https://www.youtube.com/watch?v=o783-zkcX8Q
t8Nm3uXdxL8,UCupvZG-5ko_eiXAupbDfxWw,wife of coronavirus victim he had no underlying health issues,CNN,News & Politics,none,240564,3410,0,1660,2020-04-02T11:44:39Z,"latest News,Happening Now,CNN,New Day,US,Health,John Berman",PT8M13S,sd,False,https://i.ytimg.com/vi/t8Nm3uXdxL8/default.jpg,https://www.youtube.com/watch?v=t8Nm3uXdxL8
02Wi5GSkdNk,UCupvZG-5ko_eiXAupbDfxWw,maps show explosive growth of coronavirus in us,CNN,News & Politics,none,903135,7546,0,4095,2020-06-29T21:27:40Z,"latest News,Happening Now,CNN,US News,Coronavirus,Politics,President Trump",PT10M55S,hd,True,https://i.ytimg.com/vi/02Wi5GSkdNk/default.jpg,https://www.youtube.com/watch?v=02Wi5GSkdNk
wPM8v1z2xtg,UCupvZG-5ko_eiXAupbDfxWw,marathon runner coronavirus was taking over my body,CNN,News & Politics,none,728548,4035,0,2634,2020-03-30T13:37:13Z,"latest News,Happening Now,CNN,heather bauer,coronavirus,covid-19,pandemic,hospital,yale,pneumonia",PT7M9S,hd,False,https://i.ytimg.com/vi/wPM8v1z2xtg/default.jpg,https://www.youtube.com/watch?v=wPM8v1z2xtg
V6wZJIDZZW0,UCupvZG-5ko_eiXAupbDfxWw,man with coronavirus dies minutes after reverends phone call,CNN,News & Politics,none,185177,1237,0,529,2020-03-23T20:19:26Z,"latest News,Happening Now,CNN",PT4M43S,hd,False,https://i.ytimg.com/vi/V6wZJIDZZW0/default.jpg,https://www.youtube.com/watch?v=V6wZJIDZZW0
nORRqnxPDcQ,UCupvZG-5ko_eiXAupbDfxWw,he tested positive for coronavirus  hear how he feels now,CNN,News & Politics,none,420341,3820,0,1553,2020-03-06T05:52:23Z,"latest News,Happening Now,CNN,coronavirus,health,world,sanjay gupta,anderson cooper,cnn town hall",PT6M21S,hd,True,https://i.ytimg.com/vi/nORRqnxPDcQ/default.jpg,https://www.youtube.com/watch?v=nORRqnxPDcQ
GEARtTBHXEw,UCupvZG-5ko_eiXAupbDfxWw,see where officials believe the coronavirus started,CNN,News & Politics,none,4671223,44075,0,21694,2020-01-21T02:47:47Z,"latest News,Happening Now,CNN,world news,coronavirus,corona virus,china,wuhan,kristie lu stout,hala gorani,hala gorani tonight,sars,virus,cnni",PT7M31S,hd,False,https://i.ytimg.com/vi/GEARtTBHXEw/default.jpg,https://www.youtube.com/watch?v=GEARtTBHXEw
7cOExWfYqr0,UCupvZG-5ko_eiXAupbDfxWw,doctor ultrasounds his lungs as his coronavirus progresses,CNN,News & Politics,none,542588,4473,0,1090,2020-03-13T18:48:41Z,"latest News,Happening Now,CNN",PT4M34S,hd,True,https://i.ytimg.com/vi/7cOExWfYqr0/default.jpg,https://www.youtube.com/watch?v=7cOExWfYqr0
ibCuZkan4JM,UCupvZG-5ko_eiXAupbDfxWw,dr anthony fauci this is a critical time in coronavirus pandemic,CNN,News & Politics,none,780086,7277,0,2733,2020-03-31T15:02:16Z,"latest News,Happening Now,CNN",PT9M35S,hd,False,https://i.ytimg.com/vi/ibCuZkan4JM/default.jpg,https://www.youtube.com/watch?v=ibCuZkan4JM
tseMCjLqsQ0,UCupvZG-5ko_eiXAupbDfxWw,dr sanjay gupta lays out mental toll of coronavirus for front line workers,CNN,News & Politics,none,107465,1354,0,510,2020-04-29T13:20:25Z,"latest News,Happening Now,CNN,Dr. Sanjay Gupta,John Berman,New Day,Covid-19,Mental Health",PT9M42S,hd,False,https://i.ytimg.com/vi/tseMCjLqsQ0/default.jpg,https://www.youtube.com/watch?v=tseMCjLqsQ0
jvDOhfjP6uc,UCupvZG-5ko_eiXAupbDfxWw, family members test positive for coronavirus,CNN,News & Politics,none,373606,3051,0,898,2020-06-30T02:50:53Z,"latest News,Happening Now,CNN,us news,coronavirus,erin burnett,erin burnett out front,covid-19,california",PT5M10S,hd,False,https://i.ytimg.com/vi/jvDOhfjP6uc/default.jpg,https://www.youtube.com/watch?v=jvDOhfjP6uc
dXp0dhykNpo,UCupvZG-5ko_eiXAupbDfxWw,meet global health legend on the coronavirus task force,CNN,News & Politics,none,176208,1409,0,771,2020-03-20T13:30:16Z,"latest News,Happening Now,CNN",PT3M12S,hd,False,https://i.ytimg.com/vi/dXp0dhykNpo/default.jpg,https://www.youtube.com/watch?v=dXp0dhykNpo
63M9ZQd2B7M,UCupvZG-5ko_eiXAupbDfxWw,coronavirus expert says he has second thoughts about flying,CNN,News & Politics,none,922036,7576,0,3024,2020-03-13T07:21:48Z,"latest News,Happening Now,CNN,coronavirus,anthony fauci,cnn town hall,health,medical,us news,anderson cooper,sanjay gupta",PT9M34S,hd,True,https://i.ytimg.com/vi/63M9ZQd2B7M/default.jpg,https://www.youtube.com/watch?v=63M9ZQd2B7M
mKKy5cwc8GI,UCupvZG-5ko_eiXAupbDfxWw,walking dead actor gets k medical bill but no coronavirus test results,CNN,News & Politics,none,419199,4149,0,2763,2020-03-23T19:20:53Z,"latest News,Happening Now,CNN",PT5M16S,hd,False,https://i.ytimg.com/vi/mKKy5cwc8GI/default.jpg,https://www.youtube.com/watch?v=mKKy5cwc8GI
w7ZRNNRWrNE,UCupvZG-5ko_eiXAupbDfxWw,fauci clarifies previous comments about coronavirus response,CNN,News & Politics,none,382231,2941,0,3333,2020-04-14T01:49:14Z,"latest News,Happening Now,CNN,dr fauci,anthony fauci,anderson cooper,anderson cooper 360,coronavirus,us news,medical,medical news",PT10M50S,hd,False,https://i.ytimg.com/vi/w7ZRNNRWrNE/default.jpg,https://www.youtube.com/watch?v=w7ZRNNRWrNE
hqdBLh7IXY0,UCupvZG-5ko_eiXAupbDfxWw,stelter this can be just as damaging as the coronavirus,CNN,News & Politics,none,338379,2682,0,2430,2020-03-01T18:30:57Z,"latest News,Happening Now,CNN,Reliable Sources,Brian Stelter,Coronavirus",PT10M18S,hd,False,https://i.ytimg.com/vi/hqdBLh7IXY0/default.jpg,https://www.youtube.com/watch?v=hqdBLh7IXY0
wQrGiDQXbrk,UCupvZG-5ko_eiXAupbDfxWw,scaramucci takes defensive position as coronavirus outbreak affects economy,CNN,News & Politics,none,248240,2271,0,1010,2020-03-04T20:29:35Z,"latest News,Happening Now,CNN,Anthony Scaramucci,coronavirus,novel coronavirus,coronavirus outbreak,White House,Richard Quest,President Donald Trump,economy,business",PT10M11S,hd,False,https://i.ytimg.com/vi/wQrGiDQXbrk/default.jpg,https://www.youtube.com/watch?v=wQrGiDQXbrk
hnPIOfJjq8w,UCupvZG-5ko_eiXAupbDfxWw,man who lost his mother to coronavirus makes emotional plea to the nation,CNN,News & Politics,none,157393,2925,0,1513,2020-07-31T18:12:39Z,"latest News,Happening Now,CNN,Coronavirus Pandemic,Masks",PT7M39S,hd,False,https://i.ytimg.com/vi/hnPIOfJjq8w/default.jpg,https://www.youtube.com/watch?v=hnPIOfJjq8w
EEdfBb9ghTU,UCupvZG-5ko_eiXAupbDfxWw,examazon employee says he was told to stay quiet on coronavirus fears,CNN,News & Politics,none,318792,2924,0,1014,2020-04-30T22:17:22Z,"latest News,Happening Now,CNN",PT4M11S,sd,False,https://i.ytimg.com/vi/EEdfBb9ghTU/default.jpg,https://www.youtube.com/watch?v=EEdfBb9ghTU
z53kXE5dRHk,UCupvZG-5ko_eiXAupbDfxWw,trump announces tougher coronavirus guidelines,CNN,News & Politics,none,1416170,9770,0,7703,2020-03-16T21:07:38Z,"latest News,Happening Now,CNN",PT8M33S,hd,True,https://i.ytimg.com/vi/z53kXE5dRHk/default.jpg,https://www.youtube.com/watch?v=z53kXE5dRHk
uo43AbYlK2I,UCupvZG-5ko_eiXAupbDfxWw,detroit hit hard by coronavirus pandemic rising to the challenge,CNN,News & Politics,none,134380,1058,0,583,2020-04-24T02:08:17Z,"latest News,Happening Now,CNN,detroit,omar jimenez,coronavirus,covid-19",PT5M13S,hd,False,https://i.ytimg.com/vi/uo43AbYlK2I/default.jpg,https://www.youtube.com/watch?v=uo43AbYlK2I
1QPs-aN0c34,UCaXkIU1QidjPwiAYu6GcHjg,how can you treat symptoms of coronavirus and when should you be tested  msnbc,MSNBC,News & Politics,none,140903,1650,0,431,2020-03-14T16:53:31Z,"Ali Velshi,Coronavirus,Coronavirus - Health Tips",PT3M44S,hd,True,https://i.ytimg.com/vi/1QPs-aN0c34/default.jpg,https://www.youtube.com/watch?v=1QPs-aN0c34
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,racial and wealth disparities laid bare by coronavirus pandemic  msnbc,MSNBC,News & Politics,none,22459,319,0,81,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,True,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
cMcCyGORMcE,UCaXkIU1QidjPwiAYu6GcHjg,how close are scientists to having a coronavirus vaccine  the th hour  msnbc,MSNBC,News & Politics,none,48028,415,0,136,2020-07-01T05:09:45Z,"News,National Security,Health,Healthcare,Brian Williams,Ebola,Barack Obama,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,news,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT3M57S,hd,True,https://i.ytimg.com/vi/cMcCyGORMcE/default.jpg,https://www.youtube.com/watch?v=cMcCyGORMcE
QwGfY5CJJZ0,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4164,123,0,52,2021-02-15T15:29:46Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,Covid-19 outbreak",PT8M32S,hd,True,https://i.ytimg.com/vi/QwGfY5CJJZ0/default.jpg,https://www.youtube.com/watch?v=QwGfY5CJJZ0
6H-hTDA7BPY,UCaXkIU1QidjPwiAYu6GcHjg,how coronavirus survivors could help save new patients  all in  msnbc,MSNBC,News & Politics,none,20328,266,0,108,2020-04-01T01:53:00Z,"Health,Vaccinations,Coronavirus,Coronavirus - Health Tips,All In With Chris Hayes,coronavirus,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,coronavirus update,plasma",PT5M46S,hd,True,https://i.ytimg.com/vi/6H-hTDA7BPY/default.jpg,https://www.youtube.com/watch?v=6H-hTDA7BPY
orWhiVs8Kjg,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,5426,113,0,61,2021-02-01T15:29:48Z,"The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,quarantine,symptoms,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M59S,hd,True,https://i.ytimg.com/vi/orWhiVs8Kjg/default.jpg,https://www.youtube.com/watch?v=orWhiVs8Kjg
Tm_KWLzEhNE,UCaXkIU1QidjPwiAYu6GcHjg,study coronavirus pandemic may last two years without vaccine  the th hour  msnbc,MSNBC,News & Politics,none,203944,991,0,739,2020-05-02T04:43:08Z,"News,National Security,Health,Healthcare,Brian Williams,Donald Trump,Best of last night,Global Health,Science,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc,Vaccine,Coronavirus Pandemic,Dr. Michael Osterholm,covid-19,covid-19 protection,virus infection,social distancing,pandemic,covid-19 saftey measures,cdc",PT2M1S,hd,True,https://i.ytimg.com/vi/Tm_KWLzEhNE/default.jpg,https://www.youtube.com/watch?v=Tm_KWLzEhNE
2gq5FV4rEgQ,UCaXkIU1QidjPwiAYu6GcHjg,dr lipi roy answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,4228,69,0,53,2021-04-11T16:17:13Z,"The Week with Joshua Johnson,The Week",PT7M8S,hd,True,https://i.ytimg.com/vi/2gq5FV4rEgQ/default.jpg,https://www.youtube.com/watch?v=2gq5FV4rEgQ
JZlZaCdXOCI,UCaXkIU1QidjPwiAYu6GcHjg,smart thermometers helping track coronavirus symptoms  all in  msnbc,MSNBC,News & Politics,none,69830,387,0,53,2020-03-26T02:12:11Z,"Health,Global Health,Coronavirus,All In With Chris Hayes,smart thermometers,thermometers,Donald Trump,News,Best of last night,Republicans,msnbc news,all in with chris hayes today,coronavirus outbreak,politics,politics news,political news,chris hayes msnbc,chris hayes all in,all in chris hayes,msnbc chris hayes,chris hayes coronavirus,covid-19,coronavirus news,Economy",PT2M15S,hd,True,https://i.ytimg.com/vi/JZlZaCdXOCI/default.jpg,https://www.youtube.com/watch?v=JZlZaCdXOCI
2WgNLO67Z18,UCaXkIU1QidjPwiAYu6GcHjg,answering your questions about the coronavirus pandemic  msnbc,MSNBC,News & Politics,none,11152,214,0,47,2021-01-11T17:29:47Z,"Coronavirus,The Week with Joshua Johnson,The Week,MSNBC,NBC News,nbc,news,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona,right wing terrorists,terrorism,domestic terrorism,capitol building seige,washing dc,dc,dc riots,president trump,2020 election,us protest,us protest capitol,Us protest 2021",PT6M42S,hd,True,https://i.ytimg.com/vi/2WgNLO67Z18/default.jpg,https://www.youtube.com/watch?v=2WgNLO67Z18
7jsU1XFuDtw,UCaXkIU1QidjPwiAYu6GcHjg,richard engel refugees most vulnerable amid coronavirus pandemic  andrea mitchell  msnbc,MSNBC,News & Politics,none,23737,193,0,49,2020-03-18T19:29:49Z,"Coronavirus,Andrea Mitchell,Andrea Mitchell Reports,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,andrea mitchell msnbc,andrea mitchell live,news,breaking news,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,illness,safety,symptoms,sickness,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,Richard Engel",PT1M9S,hd,True,https://i.ytimg.com/vi/7jsU1XFuDtw/default.jpg,https://www.youtube.com/watch?v=7jsU1XFuDtw
FFPBePaQKow,UCaXkIU1QidjPwiAYu6GcHjg,why antibody tests will be crucial to help fight coronavirus  the th hour  msnbc,MSNBC,News & Politics,none,20602,163,0,33,2020-04-08T05:32:28Z,"News,National Security,Health,Healthcare,White House,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Jobs,Wall Street,Coronavirus,Fight Coronavirus,Antibody Test,hydroxychloroquine,Dr. Amesh Adalja,coronavirus pandemic,covid-19 updates,covid-19 outbreak,covid-19 news,current events,coronavirus us,coronavirus outbreak,coronavirus explained,social distancing,coronavirus latest news,world news,coronavirus outbreak update",PT1M48S,hd,True,https://i.ytimg.com/vi/FFPBePaQKow/default.jpg,https://www.youtube.com/watch?v=FFPBePaQKow
W6NLnZnYSLs,UCaXkIU1QidjPwiAYu6GcHjg,what made the coronavirus an uneven pandemic  morning joe  msnbc,MSNBC,News & Politics,none,17106,256,0,122,2021-03-23T15:59:49Z,"U.S. news,Health,World News,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,cdc,quarantine,social distancing,virus protection,outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 updates,covid-19 outbreak,Corona",PT6M8S,hd,True,https://i.ytimg.com/vi/W6NLnZnYSLs/default.jpg,https://www.youtube.com/watch?v=W6NLnZnYSLs
XREBr0Q1-34,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus vaccine is still  months away at least doctor says  morning joe  msnbc,MSNBC,News & Politics,none,299820,1937,0,1137,2020-03-03T18:59:48Z,"News,Republicans,National Security,Health,White House,Donald Trump,Best of last night,Global Health,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,morning joe today,coronavirus update,coronavirus us,illness,cdc,safety,symptoms,sickness,outbreak,COVID-19,covid-19 news",PT10M27S,hd,True,https://i.ytimg.com/vi/XREBr0Q1-34/default.jpg,https://www.youtube.com/watch?v=XREBr0Q1-34
qlxsHz1YfMA,UCaXkIU1QidjPwiAYu6GcHjg,daycare centers begin to reopen with coronavirus precautions amid pandemic  msnbc,MSNBC,News & Politics,none,8196,61,0,55,2020-06-12T18:30:58Z,"Coronavirus,msnbc,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,quarantine,social distancing,virus protection,coronavirus outbreak,COVID-19,pandemic,coronavirus prevention,covid-19 news,NBC News,nbc,news,us news,Rehema Ellis,childcare,daycare,day care,child care,daycare coronavirus,dependent care,childcare coronavirus,child care coronavirus,covid 19 daycare,covid 19 child care,coronavirus restrictions",PT2M25S,hd,True,https://i.ytimg.com/vi/qlxsHz1YfMA/default.jpg,https://www.youtube.com/watch?v=qlxsHz1YfMA
nhcYyVWWeR0,UCaXkIU1QidjPwiAYu6GcHjg,lady gaga announces coronavirus benefit concert  morning joe  msnbc,MSNBC,News & Politics,none,140393,1354,0,296,2020-04-09T14:59:47Z,"News,Society,Media,Culture,Health,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,cdc,quarantine,symptoms,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 outbreak,corona,Lady Gaga,Coronavirus Benefit Concert,Benefit Concert,WHO,Global Citizen,U.N. Foundation,COVID-19 Response Fund,Ginny Rometty,Kirk Tanner,one world: together at home",PT11M30S,hd,True,https://i.ytimg.com/vi/nhcYyVWWeR0/default.jpg,https://www.youtube.com/watch?v=nhcYyVWWeR0
1t8y0JrKKQI,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic illustrates importance of scientific literacy  msnbc,MSNBC,News & Politics,none,264003,4597,0,1977,2020-05-24T23:16:12Z,"Coronavirus,msnbc",PT6M8S,hd,True,https://i.ytimg.com/vi/1t8y0JrKKQI/default.jpg,https://www.youtube.com/watch?v=1t8y0JrKKQI
2QIB9E7IoVM,UCaXkIU1QidjPwiAYu6GcHjg,how the coronavirus pandemic could change america forever  the th hour  msnbc,MSNBC,News & Politics,none,59298,523,0,197,2020-04-21T04:41:13Z,"News,Society,Republicans,National Security,Health,Healthcare,White House,Labor and Workers' Rights,Economy,Brian Williams,Donald Trump,Best of last night,Global Health,Coronavirus,The 11th Hour with Brian Williams,The 11th Hour,MSNBC,MSNBC News,MSNBC Live,US News,Current Events,Progressive News,Liberal News,Brian Williams msnbc,11th hour,11th hour msnbc",PT3M40S,hd,True,https://i.ytimg.com/vi/2QIB9E7IoVM/default.jpg,https://www.youtube.com/watch?v=2QIB9E7IoVM
kyydqnYPa8o,UCaXkIU1QidjPwiAYu6GcHjg,the key to preventing coronavirus is cheap simple and scientifically proven  msnbc,MSNBC,News & Politics,none,61068,690,0,280,2020-03-19T23:26:58Z,"Culture,Health,Ari Melber,Global Health,Science,Coronavirus,The Beat with Ari Melber,MSNBC,NBC News,breaking news,us news,world news,politics,pop culture,business,liberal,progressive,ari melber msnbc,msnbc live,ari melber live,news,coronavirus cases,Preventing Coronavirus,academic research,COVID-19,pandemic,outbreak,coronavirus pandemic,coronavirus outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT7M45S,hd,True,https://i.ytimg.com/vi/kyydqnYPa8o/default.jpg,https://www.youtube.com/watch?v=kyydqnYPa8o
